bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,5.00,0,0,OHA-Jr.,0,18,0,0,0,0,0,0,100,0,1962-63,Guelph Royals,0,0,0,0,20,1200
0,0,0,5.57,0,0,MTJHL,0,18,0,0,0,0,0,0,109,0,1962-63,Brampton 7-Ups,0,0,0,0,20,1175
0,1,0,5.84,0,0,Nfld-Sr.,0,20,0,0,0,0,0,0,105,0,1964-65,Gander Flyers,13,0,0,5,18,1079
0,0,0,12.86,0,0,AHL,0,21,0,0,0,0,0,0,3,0,1965-66,Baltimore Clippers,0,0,0,0,1,14
0,0,0,3.61,0,0,EHL,0,21,0,0,0,0,0,0,253,0,1965-66,Johnstown Jets,29,0,2,39,70,4200
0,3,0,3.14,0,0,EHL,0,22,0,0,0,0,0,0,143,0,1966-67,2 Teams,20,0,3,23,46,2736
0,3,0,3.07,0,0,EHL,0,22,0,0,0,0,0,0,137,0,1966-67,Long Island Ducks,19,0,3,23,45,2676
0,0,0,6.00,0,0,EHL,0,22,0,0,0,0,0,0,6,0,1966-67,Johnstown Jets,1,0,0,0,1,60
0,4,0,3.79,0,0,EHL,0,23,0,0,0,0,0,0,273,0,1967-68,Johnstown Jets,25,0,9,38,72,4320
0,2,0,3.64,0,0,AHL,0,24,0,0,0,0,0,0,134,0,1968-69,Baltimore Clippers,19,0,3,16,41,2211
0,1,0,3.60,0,0,AHL,0,25,0,0,0,0,0,0,125,0,1969-70,Baltimore Clippers,0,0,0,0,40,2082
0,4,0,2.86,0,0,AHL,0,26,0,0,0,0,0,0,141,0,1970-71,Baltimore Clippers,13,0,8,28,50,2954
0,0,0,3.25,0,0,CHL,0,27,0,0,0,0,0,0,52,0,1971-72,Fort Worth Wings,4,0,3,9,16,960
0,0,0,4.04,0,0,AHL,0,27,0,0,0,0,0,0,86,0,1971-72,Tidewater Red Wings,16,0,1,4,23,1278
0,2,0,3.97,0,0,CHL,0,28,0,0,0,0,0,0,86,0,1972-73,Fort Worth Wings,0,0,0,0,22,1300
