year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,18,3,4,3,0,OHL,6,Sault Ste. Marie Greyhounds,6
2002-03,19,1,0,0,-2,OHL,4,Sault Ste. Marie Greyhounds,1
2005-06,22,0,2,0,1,AHL,1,Wilkes-Barre Penguins,0
2006-07,23,3,10,4,0,Swiss,17,HC Davos,7
2007-08,24,1,2,6,0,Swiss,12,HC Davos,7
2008-09,25,4,12,5,0,Swiss,21,HC Davos,9
2009-10,26,3,4,3,0,Swiss,6,HC Davos,6
2010-11,27,7,4,8,0,Swiss,14,HC Davos,15
2011-12,28,0,0,1,0,Swiss,4,HC Davos,1
2012-13,29,0,2,2,0,Swiss,5,HC Davos,2
