pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Hamilton Whizzers,1,0,2,OHA-Jr.,5,1942-43,19,1
2,Buffalo Bisons,7,0,13,AHL,9,1943-44,20,6
4,Minneapolis Millers,0,0,1,USHL,3,1946-47,23,1
8,Minneapolis Millers,2,0,8,USHL,10,1947-48,24,6
10,Minneapolis Millers,4,0,11,USHL,7,1949-50,26,7
8,Buffalo Bisons,0,0,0,AHL,4,1950-51,27,0
11,Victoria Cougars,6,0,9,PCHL,13,1951-52,28,3
14,Vancouver Canucks,1,0,2,WHL,9,1952-53,29,1
2,Springfield Indians,1,0,1,AHL,4,1954-55,31,0
6,North Bay Trappers,5,0,9,NOHA,13,1956-57,33,4
