assists,team,goals,year,games_played,points,pim,age,plus_minus,league
90,Detroit Nationals,70,1977-78,75,160,0,16,0,MNHL
42,Windsor Spitfires,27,1978-79,66,69,29,17,0,OMJHL
28,Michigan State Spartans,16,1979-80,38,44,28,18,0,WCHA
15,Michigan State Spartans,18,1980-81,35,33,20,19,0,WCHA
31,Michigan State Spartans,34,1981-82,41,65,37,20,0,CCHA
21,Michigan State Spartans,22,1982-83,32,43,10,21,0,CCHA
32,Indianapolis Checkers,22,1983-84,71,54,38,22,0,CHL
34,Springfield Indians,29,1984-85,75,63,29,23,0,AHL
8,Springfield Indians,5,1985-86,14,13,7,24,0,AHL
31,Springfield Indians,25,1986-87,59,56,8,25,0,AHL
