age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
18,,4.8,1,4,-7,NHL,17,0,1982-83,0,21,1,,0,54,,BOS,5
19,,0.0,0,0,-2,NHL,3,0,1983-84,0,4,0,,0,0,,BOS,0
21,,20.0,0,1,0,NHL,3,0,1985-86,0,5,1,,1,16,,BOS,2
23,,9.5,3,8,6,NHL,0,1,1987-88,1,42,4,,0,59,,BOS,12
