league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,61,3,26,0,19,0,,CBH,"[{'link': '/awards/voting-1967.html#calder', 'name': 'Calder-2'}]",0,8,11,0,8,0,1966-67,,0,111,0,0
NHL,67,1,27,129,17,6,,PHI,[],3.1,0,13,-5,4,0,1967-68,,4,141,0,7
NHL,68,0,28,118,19,3,,PHI,[],5.9,6,12,-13,7,0,1968-69,,1,112,0,9
NHL,65,0,29,81,10,1,,PHI,[],0.0,0,10,-1,0,0,1969-70,,0,117,1,8
NHL,77,0,30,70,11,0,,PHI,[],0.0,0,11,-13,0,0,1970-71,,0,80,0,11
NHL,73,0,31,110,13,0,,PHI,[],3.6,4,9,-8,4,0,1971-72,,0,78,0,9
NHL,72,0,32,66,12,0,,PHI,[],1.5,1,11,22,1,0,1972-73,,0,76,0,11
NHL,77,1,33,76,18,0,,PHI,[],2.6,2,16,31,2,0,1973-74,,0,119,2,14
NHL,78,0,34,57,18,1,,PHI,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-18'}]",1.8,1,17,39,1,0,1974-75,,0,109,2,14
NHL,52,0,35,22,13,0,,TOT,[],0.0,0,13,20,0,0,1975-76,,0,76,0,13
NHL,40,0,35,15,8,0,,PHI,[],0.0,0,8,16,0,0,1975-76,,0,60,0,8
NHL,12,0,35,7,5,0,,PIT,[],0.0,0,5,4,0,0,1975-76,,0,16,0,5
NHL,10,0,36,3,3,0,,PIT,[],0.0,0,3,-2,0,0,1976-77,,0,6,0,3
