giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,52,2,19,0,0,92,22,0,8,656,WSH,0,0,[],10.9,6,12,-2,10,0,0,2003-04,0,12:37,4,36,0,4
0,NHL,77,6,22,0,0,243,73,0,21,1417,WSH,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-19'}]",15.6,21,35,-7,38,0,0,2006-07,0,18:24,17,90,0,14
81,NHL,63,2,23,7,358,185,42,20,10,1065,WSH,40,36.4,[],14.1,16,16,-18,26,4,0,2007-08,14,16:55,10,54,0,6
66,NHL,62,8,24,12,435,223,79,22,22,1193,WSH,73,50.0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-13'}, {'link': '/awards/voting-2009.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-35'}]",15.2,26,45,25,34,12,0,2008-09,10,19:14,8,77,2,21
58,NHL,73,5,25,10,512,278,84,30,19,1396,WSH,61,37.5,"[{'link': '/awards/voting-2010.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2010.html#AS', 'name': 'AS-6'}]",14.4,30,44,36,40,6,2,2009-10,20,19:07,8,66,0,25
42,NHL,65,4,26,8,432,196,54,27,12,1175,WSH,61,33.3,[],14.3,21,26,22,28,4,1,2010-11,6,18:04,6,71,0,14
39,NHL,77,1,27,10,394,183,54,31,9,1293,WSH,52,9.1,[],11.5,19,33,9,21,1,0,2011-12,19,16:47,2,56,0,24
35,NHL,44,1,28,16,323,150,44,14,5,921,CAR,46,23.8,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-10'}]",8.7,9,31,14,13,5,0,2012-13,21,20:57,4,46,1,25
56,NHL,65,3,29,9,459,210,42,22,6,1294,CAR,49,10.0,[],10.5,15,20,1,22,1,1,2013-14,30,19:55,6,42,0,14
34,NHL,57,0,30,6,207,93,19,30,4,908,CAR,48,33.3,[],6.5,6,13,-10,6,3,0,2014-15,17,15:55,0,32,0,9
8,NHL,15,0,31,0,41,18,4,6,0,185,MTL,6,100.0,[],5.6,1,3,1,1,1,0,2015-16,4,12:20,0,12,0,3
