year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,18,2,59,7,0,NAHL,50,Pittsburgh Forge,9
2003-04,19,3,57,22,0,ECAC,34,Dartmouth Big Green,25
2004-05,20,5,32,17,0,ECAC,33,Dartmouth Big Green,22
2005-06,21,4,53,11,0,ECAC,29,Dartmouth Big Green,15
2006-07,22,1,30,14,0,ECAC,24,Dartmouth Big Green,15
2007-08,23,2,44,14,16,AHL,43,Chicago Wolves,16
2008-09,24,0,72,22,17,AHL,54,Chicago Wolves,22
2009-10,25,1,29,5,7,AHL,36,2 Teams,6
2009-10,25,1,23,2,-1,AHL,26,Chicago Wolves,3
2009-10,25,0,6,3,8,AHL,10,Hershey Bears,3
2010-11,26,8,40,15,11,AHL,47,Milwaukee Admirals,23
2011-12,27,1,32,6,0,KHL,45,Lev Poprad,7
2012-13,28,9,52,16,0,Germany,46,Straubing Tigers,25
