year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,17,0,2,4,0,WHL,6,Spokane Chiefs,4
1990-91,18,5,6,13,0,WHL,15,Spokane Chiefs,18
1990-91,18,0,2,3,0,M-Cup,4,Spokane Chiefs,3
1991-92,19,6,18,7,0,WHL,10,Spokane Chiefs,13
1992-93,20,0,0,0,0,AHL,4,Capital District Islanders,0
1994-95,22,3,4,4,0,IHL,11,Denver Grizzlies,7
1997-98,25,0,6,0,0,Germany,6,EV Landshut,0
1998-99,26,0,18,0,0,Germany,3,EV Landshut,0
1999-00,27,1,0,0,0,Germany,5,Adler Mannheim,1
2000-01,28,2,12,1,0,Germany,12,Adler Mannheim,3
2001-02,29,3,14,3,0,Germany,12,Adler Mannheim,6
2002-03,30,2,8,1,0,Germany,8,Adler Mannheim,3
2003-04,31,0,4,1,0,Germany,6,Adler Mannheim,1
