pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Regina Pats,2,0,9,SJHL,13,1959-60,18,7
6,Regina Pats,6,0,18,SJHL,16,1960-61,19,12
0,Regina Pats,0,0,3,M-Cup,6,1960-61,19,3
2,Regina Pats,6,0,20,SJHL,16,1961-62,20,14
0,Spokane Comets,3,0,4,WHL,4,1961-62,20,1
4,Edmonton Oil Kings,2,0,5,M-Cup,4,1961-62,20,3
2,Hull-Ottawa Canadiens,0,0,1,EPHL,3,1962-63,21,1
4,Pittsburgh Hornets,3,0,4,AHL,5,1963-64,22,1
0,Pittsburgh Hornets,0,0,1,AHL,2,1964-65,23,1
0,Pittsburgh Hornets,1,0,2,AHL,3,1965-66,24,1
0,Memphis Wings,3,0,7,CPHL,7,1966-67,25,4
5,Kansas City Blues,7,0,12,CPHL,7,1967-68,26,5
7,Buffalo Bisons,3,0,4,AHL,6,1968-69,27,1
4,Cleveland Barons,2,0,4,AHL,8,1970-71,29,2
4,Cleveland Barons,1,0,3,AHL,5,1971-72,30,2
