pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Regina Pats,32,0,57,SJHL,58,1959-60,18,25
23,Regina Pats,40,0,79,SJHL,60,1960-61,19,39
22,Regina Pats,30,0,88,SJHL,54,1961-62,20,58
16,Hull-Ottawa Canadiens,22,0,41,EPHL,72,1962-63,21,19
14,Cincinnati Wings,30,0,49,CPHL,54,1963-64,22,19
4,Pittsburgh Hornets,9,0,15,AHL,16,1963-64,22,6
28,Memphis Wings,24,0,65,CPHL,53,1964-65,23,41
2,Pittsburgh Hornets,2,0,6,AHL,13,1964-65,23,4
35,Pittsburgh Hornets,29,0,58,AHL,70,1965-66,24,29
32,Memphis Wings,37,0,76,CPHL,65,1966-67,25,39
26,Kansas City Blues,23,0,45,CPHL,59,1967-68,26,22
10,Buffalo Bisons,39,0,71,AHL,74,1968-69,27,32
10,Cleveland Barons,44,0,81,AHL,70,1969-70,28,37
39,Cleveland Barons,48,0,75,AHL,59,1970-71,29,27
16,Cleveland Barons,33,0,66,AHL,75,1971-72,30,33
0,SC Langnau,11,0,38,Swiss,28,1976-77,35,27
0,SC Langnau,11,0,30,Swiss,28,1977-78,36,19
