pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Guelph Storm,8,1,19,OHL,61,2005-06,16,11
51,Guelph Storm,31,7,62,OHL,68,2006-07,17,31
10,Canada,5,3,8,WJ18-A,6,2006-07,17,3
38,2 Teams,20,-12,47,OHL,60,2007-08,18,27
16,Guelph Storm,4,-2,13,OHL,20,2007-08,18,9
22,Sarnia Sting,16,-10,34,OHL,40,2007-08,18,18
28,Sarnia Sting,36,1,68,OHL,63,2008-09,19,32
16,Providence Bruins,16,-6,28,AHL,67,2009-10,20,12
26,Providence Bruins,27,-10,50,AHL,78,2010-11,21,23
26,Providence Bruins,17,-17,24,AHL,74,2011-12,22,7
4,Eisbaren Berlin,9,-5,17,Germany,50,2012-13,23,8
