year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,15,28,68,12,0,Swe-U18,32,Spanga IS IK Stockholm U18,40
2004-05,16,28,52,16,0,Swe-U18,24,Spanga IS IK Stockholm U18,44
2004-05,16,6,6,1,0,Swe-Jr.,4,Spanga IS IK Stockholm Jr.,7
2004-05,16,6,0,4,0,Sweden-4,6,Spanga IS IK Stockholm,10
2005-06,17,8,6,5,0,Swe-U18,8,Djurgardens IF Stockholm U18,13
2005-06,17,8,41,5,0,Swe-Jr.,25,Djurgardens IF Stockholm Jr.,13
2006-07,18,32,50,37,1,WHL,68,Chilliwack Bruins,69
2007-08,19,39,42,43,7,WHL,63,Chilliwack Bruins,82
2007-08,19,3,0,2,0,WJC-A,6,Sweden,5
2008-09,20,2,6,3,1,AHL,8,Manchester Monarchs,5
2008-09,20,1,4,3,0,WJC-A,6,Sweden,4
2009-10,21,15,20,18,6,AHL,43,Manchester Monarchs,33
2010-11,22,23,34,27,13,AHL,59,Manchester Monarchs,50
2011-12,23,14,6,17,0,Sweden,54,Skelleftea AIK,31
2012-13,24,18,2,8,0,Sweden,28,Skelleftea AIK,26
