assists,year,games_played,points,goals,team,age,pim,plus_minus,league
30,2004-05,55,49,19,London Jr. Knights,15,31,0,Minor-ON
28,2005-06,65,33,5,Guelph Storm,16,40,-11,OHL
53,2006-07,67,74,21,Guelph Storm,17,76,7,OHL
3,2006-07,6,5,2,Canada,17,8,1,WJ18-A
37,2007-08,58,50,13,Guelph Storm,18,68,-1,OHL
4,2007-08,7,4,0,Canada,18,0,0,WJC-A
6,2008-09,9,7,1,Canada,19,4,5,WC-A
2,2009-10,7,2,0,Canada,20,2,6,Olympics
2,2013-14,6,6,4,Canada,24,0,4,Olympics
2,2016-17,6,2,0,Canada,27,2,5,WCup
