game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,23.1,-5,13,2,20,165,6,4,2009-10,7,0,3,1,LAK,,4,28,NHL
0,16.7,0,12,1,21,163,6,2,2010-11,4,0,2,1,LAK,,8,29,NHL
0,9.1,11,44,1,22,523,20,0,2011-12,16,0,4,3,LAK,SC,14,99,NHL
0,6.3,-7,32,1,23,503,18,3,2012-13,5,0,2,1,LAK,,8,80,NHL
1,8.3,2,60,1,24,748,0,13,2013-14,18,0,5,4,LAK,SC,30,140,NHL
0,0.0,-5,9,0,26,154,5,1,2015-16,1,0,0,0,LAK,,2,36,NHL
