goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1901-02,40,780,0,0,0,0,0,0,Pittsburgh Keystones,2,0,0,3.08,23,WPHL,0,0,19,0,14,5
0,0,0,1902-03,61,460,0,0,0,0,0,0,Pittsburgh Keystones,0,0,0,7.96,24,WPHL,0,0,12,0,1,10
0,0,0,1903-04,21,840,0,0,0,0,0,0,Portage Lakes,4,0,0,1.50,25,Exhib.,0,0,14,0,13,1
0,0,0,1903-04,6,120,0,0,0,0,0,0,Portage Lakes,0,0,0,3.00,25,W-S,0,0,2,0,2,0
0,0,0,1904-05,81,1374,2,0,0,0,0,0,Portage Lakes,2,0,0,3.54,26,IHL,0,0,24,0,15,7
0,0,0,1905-06,70,1215,0,0,0,0,0,0,Portage Lakes,1,0,0,3.46,27,IHL,0,0,20,0,15,5
0,0,0,1906-07,39,610,0,0,0,0,0,0,Montreal Wanderers,0,0,0,3.84,28,ECAHA,0,0,10,0,10,0
0,0,0,1907-08,52,610,0,0,0,0,0,0,Montreal Wanderers,0,0,0,5.11,29,ECAHA,0,0,10,0,8,2
0,0,0,1908-09,61,728,0,0,0,0,0,0,Montreal Wanderers,0,0,0,5.03,30,ECHA,0,0,12,0,9,3
0,0,0,1909-10,47,780,0,0,0,0,0,0,Montreal Wanderers,1,0,0,3.62,31,NHA,0,0,13,0,12,1
0,0,0,1910-11,88,973,0,0,0,0,0,0,Montreal Wanderers,0,0,0,5.43,32,NHA,0,0,16,0,7,9
