average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,27,0,0,WHA,25,0,37,0,0,14,1,0,0,1972-73,WNJ,15,12,[],0,,71
,33,0,0,WHA,26,0,13,0,0,8,4,0,0,1973-74,WNJ,12,21,[],0,,68
,12,0,0,WHA,27,0,2,2,57,4,0,0,0,1974-75,WNJ,4,8,[],7.0,,49
