year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1946-47,19,0,7,1,0,OHA-Jr.,2,Oshawa Generals,1
1947-48,20,0,41,0,0,ASHL,10,Edmonton Flyers,0
1947-48,20,3,26,3,0,Al-Cup,14,Edmonton Flyers,6
1948-49,21,0,10,3,0,WCSHL,9,Edmonton Flyers,3
1955-56,28,2,30,1,0,QHL,13,Montreal Royals,3
1955-56,28,0,2,1,0,Ed-Cup,6,Montreal Royals,1
1956-57,29,0,4,1,0,QHL,4,Montreal Royals,1
1957-58,30,0,4,1,0,WHL,5,Edmonton Flyers,1
1958-59,31,1,12,1,0,WHL,3,Edmonton Flyers,2
1958-59,31,0,6,2,0,AHL,10,Hershey Bears,2
1959-60,32,0,4,1,0,WHL,4,Edmonton Flyers,1
