pim,team,assists,plus_minus,points,league,games_played,year,age,goals
7,Sorel Eperviers,2,0,3,QMJHL,10,1972-73,17,1
5,Sorel Eperviers,11,0,15,QMJHL,14,1973-74,18,4
0,Hull Festivals,3,0,4,QMJHL,4,1974-75,19,1
0,Dallas Black Hawks,1,0,1,CHL,10,1975-76,20,0
0,Flint Generals,0,0,2,IHL,5,1976-77,21,2
56,Flint Generals,0,0,0,IHL,5,1977-78,22,0
9,Flint Generals,9,0,13,IHL,11,1978-79,23,4
16,Flint Generals,1,0,3,IHL,5,1979-80,24,2
0,Flint Generals,5,0,10,IHL,7,1980-81,25,5
26,New Haven Nighthawks,3,0,4,AHL,9,1982-83,27,1
