league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,3,0,20,0,3,0,,NYR,[],0,0,1,0,2,0,1960-61,,0,0,0,0
NHL,31,0,21,0,12,0,,NYR,[],0,0,8,0,4,0,1961-62,,0,4,0,0
NHL,48,0,22,0,20,0,,NYR,[],0,0,9,0,11,0,1962-63,,0,8,0,0
NHL,15,0,23,0,7,0,,NYR,[],0,0,7,0,0,0,1963-64,,0,6,0,0
NHL,54,1,24,0,35,0,,NYR,[],0,12,21,0,14,0,1964-65,,2,14,0,0
NHL,67,2,25,0,51,0,,NYR,[],0,17,30,0,21,0,1965-66,,4,10,0,0
NHL,41,1,26,0,11,0,,NYR,[],0,4,5,0,6,0,1966-67,,2,4,0,0
NHL,74,5,27,180,78,7,,NYR,"[{'link': '/awards/voting-1968.html#byng', 'name': 'Byng-4'}]",17.8,22,46,23,32,0,1967-68,,10,18,0,39
NHL,75,4,28,204,78,14,,NYR,[],15.7,24,46,16,32,0,1968-69,,8,26,0,32
NHL,75,6,29,198,74,13,,NYR,"[{'link': '/awards/voting-1970.html#byng', 'name': 'Byng-5'}]",16.2,22,42,8,32,0,1969-70,,10,28,0,29
NHL,78,3,30,203,72,13,,NYR,"[{'link': '/awards/voting-1971.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1971.html#hart', 'name': 'Hart-14'}, {'link': '/awards/masterton.html#1971', 'name': None}]",12.8,19,46,28,26,1,1970-71,,6,14,0,33
NHL,63,6,31,183,109,18,,NYR,"[{'link': '/awards/nhl_all_star.html#1972', 'name': None}, {'link': '/awards/byng.html#1972', 'name': None}, {'link': '/awards/voting-1972.html#hart', 'name': 'Hart-4'}, {'link': '/awards/pearson.html#1972', 'name': None}]",0,0,63,61,46,1,1971-72,,5,4,0,45
NHL,78,4,32,241,94,14,,NYR,"[{'link': '/awards/voting-1973.html#byng', 'name': 'Byng-2'}]",17.0,30,53,24,41,0,1972-73,,11,12,0,39
NHL,68,3,33,165,67,14,,NYR,[],17.0,22,39,5,28,0,1973-74,,6,16,0,25
NHL,79,6,34,205,91,23,,NYR,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-6'}]",17.6,21,55,1,36,0,1974-75,,15,26,0,32
NHL,0,4,35,214,105,24,,TOT,"[{'link': '/awards/byng.html#1976', 'name': None}, {'link': '/awards/voting-1976.html#hart', 'name': 'Hart-6'}]",16.8,18,69,19,36,1,1975-76,,17,18,1,44
NHL,13,1,35,28,15,2,,NYR,"[{'link': '/awards/byng.html#1976', 'name': None}, {'link': '/awards/voting-1976.html#hart', 'name': 'Hart-6'}]",17.9,3,10,2,5,0,1975-76,,2,2,0,8
NHL,67,3,35,186,90,22,,BOS,"[{'link': '/awards/byng.html#1976', 'name': None}, {'link': '/awards/voting-1976.html#hart', 'name': 'Hart-6'}]",16.7,15,59,17,31,1,1975-76,,15,16,1,36
NHL,78,6,36,186,94,9,,BOS,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1977.html#byng', 'name': 'Byng-2'}, {'link': '/awards/voting-1977.html#hart', 'name': 'Hart-8'}]",17.7,24,61,19,33,1,1976-77,,8,22,0,52
NHL,80,5,37,158,84,7,,BOS,"[{'link': '/awards/voting-1978.html#byng', 'name': 'Byng-3'}]",15.8,22,59,49,25,0,1977-78,,3,10,0,52
NHL,0,5,38,137,72,11,,BOS,"[{'link': '/awards/voting-1979.html#byng', 'name': 'Byng-10'}, {'link': '/awards/voting-1979.html#selke', 'name': 'Selke-11'}]",19.7,16,45,17,27,0,1978-79,,11,12,1,33
NHL,67,1,39,145,73,11,,BOS,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-8'}]",19.3,14,45,11,28,0,1979-80,,14,8,0,34
NHL,47,2,40,62,37,12,,BOS,[],17.7,7,26,18,11,0,1980-81,,4,16,1,13
