year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1961-62,20,6,5,4,0,Sweden,7,Vastra Frolunda HC Goteborg,10
1962-63,21,7,0,4,0,Sweden,7,Vastra Frolunda HC Goteborg,11
1963-64,22,1,10,4,0,Sweden,7,Vastra Frolunda HC Goteborg,5
1964-65,23,1,2,0,0,AHL,5,Baltimore Clippers,1
1965-66,24,12,0,3,0,Swe-Jr.,6,Rogle BK Angelholm Jr.,15
1968-69,27,5,2,7,0,Sweden,7,Vastra Frolunda HC Goteborg,12
1969-70,28,3,2,4,0,Swe-Jr.,5,Farjestads BK Karlstad Jr.,7
1970-71,29,10,14,3,0,Sweden,14,Farjestads BK Karlstad,13
1971-72,30,5,24,6,0,Sweden,14,Farjestads BK Karlstad,11
1972-73,31,10,29,2,0,Sweden,14,Farjestads BK Karlstad,12
1973-74,32,0,0,2,0,Britain,2,London Lions,2
