assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
31,3,20,28,15:10,4.7,1.4,14,1183,11,LW,6.1,20,MIN,/players/d/daiglal02.html,0,14,6,-4,Alexandre Daigle,13.8,2004,51,0,78,145
34,3,15,30,15:32,3.7,1.8,8,1273,12,RW,5.5,22,MIN,/players/b/brunean01.html,0,12,7,3,Andrew Brunette,16.7,2004,49,0,82,90
22,4,18,21,18:17,3.3,2.0,15,1188,8,RW,5.2,14,MIN,/players/g/gaborma01.html,0,20,3,10,Marian Gaborik,8.2,2004,40,0,65,220
16,3,13,31,16:13,2.1,1.4,10,957,3,C,3.5,13,MIN,/players/z/zholtse01.html,0,19,3,4,Sergei Zholtok,11.3,2004,29,0,59,115
14,1,12,30,16:03,0.9,1.6,11,1236,0,LW,2.5,12,MIN,/players/l/laaksan01.html,2,20,0,0,Antti Laaksonen,12.0,2004,26,1,77,100
15,1,11,24,15:48,1.6,1.4,9,932,3,LW,3.0,11,MIN,/players/d/dupuipa01.html,1,20,2,5,Pascal Dupuis,8.7,2004,26,0,59,127
12,1,13,27,16:30,1.0,1.6,9,1204,4,RW,2.5,8,MIN,/players/p/parkri01.html,0,28,4,0,Richard Park,9.2,2004,25,0,73,142
13,2,12,33,16:18,1.6,1.4,9,929,0,C,3.0,13,MIN,/players/w/walzwe01.html,0,32,0,5,Wes Walz,17.1,2004,25,3,57,70
19,2,5,27,24:06,1.2,4.2,2,1856,11,D,5.4,8,MIN,/players/k/kubafi01.html,0,28,2,-7,Filip Kuba,4.4,2004,24,1,77,114
20,2,4,35,14:07,1.0,1.3,2,776,5,C,2.3,15,MIN,/players/d/dowdji01.html,0,38,2,6,Jim Dowd,9.8,2004,24,0,55,41
18,0,4,19,14:00,0.6,0.8,2,854,7,LW,1.4,11,MIN,/players/b/bouchpi02.html,0,22,2,-7,Pierre-Marc Bouchard,6.7,2004,22,0,61,60
10,2,11,26,15:58,1.6,1.1,7,719,1,C,2.7,9,MIN,/players/c/chouima01.html,0,17,3,4,Marc Chouinard,15.7,2004,21,1,45,70
13,1,8,26,20:22,1.8,3.8,4,1324,4,D,5.6,9,MIN,/players/z/zyuzian01.html,0,48,4,4,Andrei Zyuzin,7.7,2004,21,0,65,104
11,0,7,27,13:57,0.4,0.9,6,865,4,C,1.3,7,MIN,/players/w/wiemeja01.html,0,106,1,-6,Jason Wiemer,7.9,2004,18,0,62,89
10,0,6,21,20:19,0.7,5.2,5,1604,2,D,5.9,7,MIN,/players/s/schulni01.html,1,16,1,12,Nick Schultz,8.3,2004,16,0,79,72
13,0,1,26,22:36,-0.1,5.1,1,1582,2,D,5.0,9,MIN,/players/m/mitchwi01.html,2,83,0,12,Willie Mitchell,1.7,2004,14,0,70,58
8,1,2,22,14:20,0.6,0.4,0,272,0,LW,1.0,7,MIN,/players/v/veillst01.html,1,20,1,0,Stephane Veilleux,5.4,2004,10,1,19,37
4,1,5,23,14:20,1.0,0.3,2,215,0,C,1.3,4,MIN,/players/w/walliri01.html,0,14,3,1,Rickard Wallin,31.3,2004,9,0,15,16
5,0,4,28,13:20,0.2,0.5,3,467,2,RW,0.7,3,MIN,/players/b/brandch01.html,0,8,1,-2,Christoph Brandner,8.0,2004,9,0,35,50
1,1,7,28,6:27,0.7,0.6,7,368,0,LW,1.3,1,MIN,/players/j/johnsma03.html,0,177,0,4,Matt Johnson,33.3,2004,8,0,57,21
4,1,3,23,13:36,0.0,0.3,3,422,1,RW,0.2,3,MIN,/players/c/chouier01.html,0,6,0,-7,Eric Chouinard,6.7,2004,7,0,31,45
4,0,2,24,14:53,-2.0,1.5,2,1057,0,LW,-0.5,4,MIN,/players/h/henryal01.html,0,106,0,4,Alex Henry,5.4,2004,6,0,71,37
5,0,1,18,13:29,-0.5,0.2,1,485,2,RW,-0.3,3,MIN,/players/b/burnsbr01.html,0,12,0,-10,Brent Burns,2.9,2004,6,0,36,34
4,0,1,32,15:36,0.5,0.4,0,187,3,D,0.9,1,MIN,/players/m/marshja02.html,0,18,1,-1,Jason Marshall,6.3,2004,5,0,12,16
2,1,1,31,20:14,-0.8,2.1,1,1133,0,D,1.3,2,MIN,/players/b/bombabr01.html,0,21,0,-10,Brad Bombardir,2.6,2004,3,0,56,38
1,0,1,21,14:13,0.0,0.2,1,313,0,D,0.2,1,MIN,/players/m/michazb01.html,0,4,0,-7,Zbynek Michalek,5.9,2004,2,0,22,17
0,0,1,31,14:12,-0.3,0.0,1,199,0,C,-0.4,0,MIN,/players/h/hendrda01.html,0,6,0,-7,Darby Hendrickson,7.1,2004,1,0,14,14
1,0,0,28,9:41,-0.2,0.7,0,290,0,D,0.5,1,MIN,/players/b/brownbr01.html,0,54,0,-1,Brad Brown,0.0,2004,1,0,30,14
1,0,0,25,16:07,0.0,0.0,0,81,1,D,0.0,0,MIN,/players/r/rochetr01.html,0,0,0,-3,Travis Roche,0.0,2004,1,0,5,5
1,0,0,34,59:19,0.0,0.0,0,2847,0,G,11.5,0,MIN,/players/r/rolosdw01.html,0,8,0,0,Dwayne Roloson,,2004,1,0,48,0
1,0,0,23,13:48,-0.1,0.0,0,83,0,RW,-0.1,1,MIN,/players/w/wanviky01.html,0,10,0,-2,Kyle Wanvig,0.0,2004,1,0,6,16
