assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
20,4,18,28,20:40,3.4,1.3,11,992,6,C,4.8,14,MIN,/players/p/parisza01.html,0,16,7,2,Zach Parise,9.9,2013,38,0,48,182
26,3,11,29,21:06,2.5,1.4,11,1013,13,C,3.8,13,MIN,/players/k/koivumi01.html,0,26,0,2,Mikko Koivu,8.7,2013,37,0,48,127
28,1,4,28,27:17,2.4,3.6,1,1309,12,D,6.0,16,MIN,/players/s/suterry01.html,0,24,3,2,Ryan Suter,4.4,2013,32,0,48,91
14,3,13,26,14:26,2.5,1.1,8,693,1,RW,3.6,13,MIN,/players/s/setogde01.html,0,20,5,5,Devin Setoguchi,13.4,2013,27,0,48,97
20,0,7,36,15:53,1.9,1.2,7,667,4,C,3.1,16,MIN,/players/c/cullema01.html,0,10,0,9,Matt Cullen,8.9,2013,27,0,42,79
10,1,11,32,18:32,1.7,0.3,8,667,4,RW,2.0,6,MIN,/players/h/heatlda01.html,0,8,3,-12,Dany Heatley,13.3,2013,21,0,36,83
12,2,8,28,13:57,1.4,0.9,8,600,2,C,2.3,10,MIN,/players/b/bouchpi02.html,0,8,0,3,Pierre-Marc Bouchard,11.3,2013,20,0,43,71
10,2,5,23,21:33,1.2,2.3,1,840,3,D,3.5,7,MIN,/players/s/spurgja01.html,0,4,4,1,Jared Spurgeon,7.5,2013,15,0,39,67
6,2,8,20,15:04,0.9,0.8,7,557,0,C,1.7,6,MIN,/players/c/coylech01.html,0,28,1,3,Charlie Coyle,16.0,2013,14,0,37,50
10,0,3,30,19:19,0.8,1.2,2,831,3,D,2.0,7,MIN,/players/g/gilbeto01.html,0,18,1,-11,Tom Gilbert,8.3,2013,13,0,43,36
4,1,8,28,17:21,-0.1,0.3,6,833,1,C,0.1,3,MIN,/players/b/brodzky01.html,0,20,1,-18,Kyle Brodziak,9.1,2013,12,1,48,88
9,0,2,19,23:13,0.2,3.0,1,1045,1,D,3.2,8,MIN,/players/b/brodijo01.html,0,10,1,3,Jonas Brodin,3.9,2013,11,0,45,51
6,1,4,25,13:44,-0.1,0.5,4,577,0,RW,0.4,5,MIN,/players/c/cluttca01.html,1,27,0,-5,Cal Clutterbuck,4.6,2013,10,0,42,87
10,0,0,27,18:13,0.1,2.3,0,874,0,D,2.3,9,MIN,/players/s/stonecl01.html,1,42,0,0,Clayton Stoner,0.0,2013,10,0,48,40
5,1,4,30,17:31,1.0,0.2,3,175,2,RW,1.2,3,MIN,/players/p/pominja01.html,0,0,1,0,Jason Pominville,16.7,2013,9,0,10,24
4,1,4,28,10:30,0.0,0.2,4,472,0,C,0.2,4,MIN,/players/m/mitchto01.html,0,21,0,-8,Torrey Mitchell,10.3,2013,8,0,45,39
6,0,2,20,13:11,0.1,0.3,2,356,2,C,0.4,4,MIN,/players/g/granlmi01.html,0,6,0,-4,Mikael Granlund,5.6,2013,8,0,27,36
1,0,4,21,11:16,0.4,0.5,4,225,0,LW,0.8,1,MIN,/players/z/zuckeja01.html,0,8,0,4,Jason Zucker,11.8,2013,5,0,20,34
3,0,1,33,8:53,-0.2,0.4,1,284,0,C,0.2,3,MIN,/players/r/ruppmi01.html,0,67,0,1,Mike Rupp,3.7,2013,4,0,32,27
3,0,0,24,13:13,-0.2,0.5,0,476,0,D,0.2,3,MIN,/players/f/falkju01.html,0,40,0,-9,Justin Falk,0.0,2013,3,0,36,27
0,0,1,22,14:26,0.1,0.1,1,87,0,D,0.3,0,MIN,/players/s/scandma01.html,0,4,0,-1,Marco Scandella,14.3,2013,1,0,6,7
1,0,0,36,14:04,0.0,-0.5,0,113,0,D,-0.5,1,MIN,/players/c/clarkbr01.html,0,0,0,-9,Brett Clark,0.0,2013,1,0,8,6
0,0,0,34,56:23,0.0,0.0,0,2368,0,G,6.2,0,MIN,/players/b/backsni01.html,0,2,0,0,Niklas Backstrom,,2013,0,0,42,0
0,0,0,27,8:33,0.0,0.0,0,17,0,C,0.0,0,MIN,/players/d/dowelja01.html,0,0,0,0,Jake Dowell,0.0,2013,0,0,2,3
0,0,0,22,59:12,0.0,0.0,0,59,0,G,0.0,0,MIN,/players/h/hackema01.html,0,0,0,0,Matt Hackett,,2013,0,0,1,0
0,0,0,28,37:01,0.0,0.0,0,185,0,G,0.0,0,MIN,/players/h/hardijo01.html,0,0,0,0,Josh Harding,,2013,0,0,5,0
0,0,0,32,8:26,-0.9,0.2,0,312,0,C,-0.7,0,MIN,/players/k/konopze01.html,0,117,0,-4,Zenon Konopka,0.0,2013,0,0,37,18
0,0,0,22,48:03,0.0,0.0,0,288,0,G,0.8,0,MIN,/players/k/kuempda01.html,0,0,0,0,Darcy Kuemper,,2013,0,0,6,0
0,0,0,20,14:02,0.0,0.0,0,14,0,LW,0.0,0,MIN,/players/l/larssjo02.html,0,0,0,0,Johan Larsson,0.0,2013,0,0,1,2
0,0,0,27,10:13,-0.2,0.1,0,82,0,C,-0.1,0,MIN,/players/p/poweda01.html,0,9,0,1,Darroll Powe,0.0,2013,0,0,8,5
0,0,0,26,11:15,-0.2,0.8,0,191,0,D,0.6,0,MIN,/players/p/prossna01.html,0,4,0,4,Nate Prosser,0.0,2013,0,0,17,5
