shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1995-96,0,0,,0,0,0,0,0,0,TOR,0,19,0,NHL,0,,1,0,[],0
0.0,1997-98,0,0,,0,2,0,0,-3,0,NYI,0,21,0,NHL,0,,5,0,[],0
50.0,1999-00,4,1,48,0,2,0,1,3,1,NYI,1,23,0,NHL,0,9:38,5,2,[],0
0.0,2000-01,0,1,26,0,2,0,0,1,1,NSH,0,24,0,NHL,0,8:35,3,1,[],0
