pim,team,assists,plus_minus,points,league,games_played,year,age,goals
66,Gloucester Rangers,6,0,7,ON-Jr.A,43,1981-82,17,1
118,Gloucester Rangers,21,0,23,ON-Jr.A,44,1982-83,18,2
12,Bowling Green University,3,0,4,CCHA,44,1983-84,19,1
62,Bowling Green University,7,0,12,CCHA,42,1984-85,20,5
84,Bowling Green University,10,0,13,CCHA,42,1985-86,21,3
77,Bowling Green University,15,0,19,CCHA,42,1986-87,22,4
102,Moncton Hawks,12,0,17,AHL,65,1987-88,23,5
81,Moncton Hawks,29,0,31,AHL,74,1988-89,24,2
74,Moncton Hawks,14,0,21,AHL,65,1989-90,25,7
44,Moncton Hawks,21,0,29,AHL,75,1990-91,26,8
79,Fort Wayne Komets,10,0,13,IHL,64,1991-92,27,3
46,Cincinnati Cyclones,10,0,15,IHL,52,1992-93,28,5
4,Rochester Americans,3,0,4,AHL,15,1992-93,28,1
0,Rochester Americans,0,0,0,AHL,2,1993-94,29,0
