pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,Toronto Marlboros,3,0,7,OMJHL,10,1975-76,17,4
13,Toronto Marlboros,2,0,4,OMJHL,6,1976-77,18,2
24,Toronto Marlboros,1,0,3,OMJHL,5,1977-78,19,2
19,Binghamton Dusters,3,0,8,AHL,10,1978-79,20,5
21,Syracuse Firebirds,0,0,0,AHL,4,1979-80,21,0
13,Binghamton Whalers,6,0,7,AHL,6,1980-81,22,1
