pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Hamilton Red Wings,16,0,17,OHA-Jr.,50,1962-63,16,1
31,Hamilton Red Wings,19,0,24,OHA-Jr.,46,1963-64,17,5
0,Pittsburgh Hornets,0,0,0,AHL,1,1963-64,17,0
40,Hamilton Red Wings,35,0,46,OHA-Jr.,56,1964-65,18,11
55,Hamilton Red Wings,31,0,39,OHA-Jr.,46,1965-66,19,8
8,Pittsburgh Hornets,2,0,6,AHL,16,1966-67,20,4
40,Memphis Wings,26,0,32,CPHL,49,1966-67,20,6
16,Fort Worth Wings,4,0,4,CPHL,13,1967-68,21,0
40,Fort Worth Wings,14,0,20,CHL,37,1968-69,22,6
4,Montreal Voyageurs,9,0,13,AHL,45,1969-70,23,4
28,Kansas City Blues,19,0,24,CHL,58,1970-71,24,5
24,Dallas Black Hawks,38,0,58,CHL,56,1971-72,25,20
61,Fort Worth Texans,32,0,43,CHL,62,1975-76,29,11
10,Springfield Indians,3,0,5,AHL,18,1976-77,30,2
10,Fort Worth Texans,11,0,15,CHL,23,1976-77,30,4
18,Binghamton Dusters,17,0,21,AHL,60,1977-78,31,4
26,EC VSV Villach,24,0,34,Austria,29,1979-80,33,10
14,EC Innsbruck,18,0,19,Austria,36,1984-85,38,1
