giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
2,NHL,5,0,21,0,13,7,0,7,0,87,NYI,2,0,[],0.0,0,0,-3,0,0,0,2013-14,8,17:22,0,7,0,0
3,NHL,6,0,23,0,12,4,1,12,0,103,NYI,0,0,[],25.0,1,0,-4,1,0,0,2015-16,15,17:07,0,11,0,0
11,NHL,25,0,24,0,80,39,9,37,0,354,NYI,8,0,[],5.1,2,7,-1,2,0,0,2016-17,36,14:08,0,35,0,7
