pim,team,assists,plus_minus,points,league,games_played,year,age,goals
59,Richelieu Riverains,23,0,32,QAAA,40,1995-96,15,9
112,Laval Titan,20,9,27,QMJHL,66,1996-97,16,7
132,Laval Titan,35,32,47,QMJHL,70,1997-98,17,12
53,Acadie-Bathurst Titan,17,27,21,QMJHL,31,1998-99,18,4
99,2 Teams,67,50,86,QMJHL,71,1999-00,19,19
64,Acadie-Bathurst Titan,36,7,47,QMJHL,38,1999-00,19,11
35,Moncton Wildcats,31,43,39,QMJHL,33,1999-00,19,8
44,Quebec Citadelles,6,-1,9,AHL,56,2000-01,20,3
88,Quebec Citadelles,11,-11,19,AHL,56,2001-02,21,8
2,Mississippi Sea Wolves,3,-1,4,ECHL,7,2001-02,21,1
92,Hamilton Bulldogs,21,25,28,AHL,75,2002-03,22,7
57,Hamilton Bulldogs,27,7,36,AHL,77,2003-04,23,9
55,Syracuse Crunch,27,17,30,AHL,72,2004-05,24,3
0,Canada,1,1,1,WC-A,7,2009-10,29,0
