average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
17:11,0,0,0,0,0,NHL,22,0,0,0,-1,1,0,0,0,0,0,0,0,2002-03,MTL,0,0,0,0,0.0,17,1,[]
23:10,0,36,3,0,0,NHL,25,18,0,52,2,137,0,4,0,4,0,10,0,2005-06,TOT,8,0,28,0,5.8,1668,72,"[{'link': '/awards/voting-2006.html#calder', 'name': 'Calder-13'}]"
17:16,0,2,0,0,0,NHL,25,1,0,11,-6,16,0,0,0,0,0,1,0,2005-06,CBJ,0,0,2,0,0.0,190,11,"[{'link': '/awards/voting-2006.html#calder', 'name': 'Calder-13'}]"
24:14,0,34,3,0,0,NHL,25,17,0,41,8,121,0,4,0,4,0,9,0,2005-06,MDA,8,0,26,0,6.6,1478,61,"[{'link': '/awards/voting-2006.html#calder', 'name': 'Calder-13'}]"
25:28,0,28,0,0,0,NHL,26,10,0,49,7,128,0,5,0,2,0,11,0,2006-07,ANA,7,0,21,0,5.5,1809,71,[]
25:32,302,21,2,0,71,NHL,27,11,0,59,-9,144,0.0,2,1,0,1,7,36,2007-08,ANA,2,97,19,46,1.4,2093,82,[]
24:54,72,5,2,0,25,NHL,28,0,0,12,-3,45,0,4,0,0,0,1,9,2008-09,ANA,4,26,1,17,8.9,498,20,[]
25:28,377,26,1,0,155,NHL,29,15,3,33,-13,170,75.0,1,1,4,0,6,44,2009-10,TOR,5,88,21,72,2.9,2088,82,[]
23:04,247,17,0,0,182,NHL,30,10,0,32,-8,106,0.0,4,1,1,0,2,34,2010-11,TOT,5,122,12,90,4.7,1869,81,[]
23:45,189,12,0,0,131,NHL,30,9,0,16,-4,76,0,2,0,0,0,1,27,2010-11,TOR,2,82,10,67,2.6,1283,54,[]
21:42,58,5,0,0,51,NHL,30,1,0,16,-4,30,0.0,2,1,1,0,1,7,2010-11,ANA,3,40,2,23,10.0,586,27,[]
25:33,284,22,1,0,193,NHL,31,11,1,48,-14,139,50.0,5,1,3,1,2,29,2011-12,ANA,8,151,14,46,5.8,2095,82,[]
23:27,148,24,0,0,111,NHL,32,11,0,22,19,74,0,5,0,1,0,7,17,2012-13,ANA,6,81,18,35,8.1,1126,0,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-4'}, {'link': '/awards/nhl_all_star.html#2013', 'name': None}, {'link': '/awards/voting-2013.html#hart', 'name': 'Hart-23'}, {'link': '/awards/voting-2013.html#norris', 'name': 'Norris-4'}]"
23:06,225,17,1,0,171,NHL,33,11,0,39,26,100,0,3,0,1,1,1,17,2013-14,ANA,4,112,13,51,4.0,1617,70,[]
22:45,213,23,1,0,107,NHL,34,10,1,48,17,110,100.0,9,0,2,1,1,18,2014-15,ANA,11,105,12,40,10.0,1456,64,[]
25:05,264,34,2,0,256,NHL,35,15,0,38,-7,127,0,6,0,2,2,9,31,2015-16,COL,8,78,26,41,6.3,2057,82,"[{'link': '/awards/voting-2016.html#norris', 'name': 'Norris-20'}]"
21:31,279,18,1,0,156,NHL,36,10,0,32,-14,132,0,5,0,0,0,3,28,2016-17,COL,5,73,13,47,3.8,1743,81,[]
