pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Delisle Tigers,0,0,0,Al-Cup,2,1931-32,17,0
2,Delisle Tigers,0,0,0,Al-Cup,2,1932-33,18,0
0,Drumheller Miners,3,0,3,ASHL,5,1937-38,23,0
4,Moose Jaw Millers,3,0,9,S-SSHL,6,1937-38,23,6
4,Moose Jaw Millers,1,0,5,Al-Cup,4,1937-38,23,4
9,Drumheller Miners,1,0,5,ASHL,6,1938-39,24,4
0,Saskatoon Quakers,0,0,0,SSHL,4,1940-41,26,0
0,Kansas City Americans,4,0,7,AHA,6,1941-42,27,3
0,Calgary Currie Army,0,0,0,CNDHL,2,1943-44,29,0
0,Calgary Currie Army,1,0,1,CNDHL,2,1944-45,30,0
0,New Westminster Royals,1,0,3,PCHL,4,1946-47,32,2
0,Spokane Flyers,3,0,7,Al-Cup,4,1948-49,34,4
0,Saskatoon Quakers,0,0,1,WCSHL,4,1949-50,35,1
0,Saskatoon Quakers,1,0,3,WCMHL,8,1950-51,36,2
0,Saskatoon Quakers,0,0,0,Alx-Cup,4,1950-51,36,0
0,Yorkton Legionnaires,5,0,8,SSHL,7,1951-52,37,3
