power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,3,3,0,NHL,1938-39,23,1,DET,,2,7,0,0,0,,,0,0
0,5,0,0,NHL,1939-40,24,0,DET,,0,0,0,0,0,,,0,0
0,9,5,0,NHL,1940-41,25,1,DET,,4,0,0,0,0,,,0,0
0,12,0,0,NHL,1941-42,26,0,DET,,6,29,0,0,0,,,0,0
0,0,6,0,NHL,1942-43,27,4,DET,,2,10,0,0,0,,SC,0,0
0,5,1,0,NHL,1943-44,28,1,DET,,0,0,0,0,0,,,0,0
0,4,0,0,NHL,1945-46,30,0,CBH,,0,17,0,0,0,,,0,0
