average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,23,0,0,0,0,0,0,0,0,1938-39,DET,1,1,[],0,,1
,5,0,0,NHL,24,0,11,0,0,0,0,0,0,1939-40,DET,2,3,[],0,,29
,15,0,0,NHL,25,0,14,0,0,0,0,0,0,1940-41,DET,8,7,[],0,,45
,53,0,0,NHL,26,0,13,0,0,0,0,0,0,1941-42,DET,23,30,[],0,,48
,32,0,0,NHL,27,0,10,0,0,0,0,0,0,1942-43,DET,15,17,[],0,,0
,47,0,0,NHL,28,0,13,0,0,0,0,0,0,1943-44,DET,16,31,[],0,,42
,31,0,0,NHL,29,0,10,0,0,0,0,0,0,1944-45,TOT,15,16,[],0,,41
,16,0,0,NHL,29,0,6,0,0,0,0,0,0,1944-45,DET,6,10,[],0,,20
,15,0,0,NHL,29,0,4,0,0,0,0,0,0,1944-45,CBH,9,6,[],0,,21
,17,0,0,NHL,30,0,17,0,0,0,0,0,0,1945-46,CBH,7,10,[],0,,47
,2,0,0,NHL,31,0,2,0,0,0,0,0,0,1946-47,BOS,0,2,[],0,,33
