pim,team,assists,plus_minus,points,league,games_played,year,age,goals
17,Detroit Mundus,1,0,9,MOHL,10,1933-34,18,8
4,Sudbury Cub Wolves,0,0,3,NBHL,7,1934-35,19,3
10,Falconbridge Falcons,6,0,13,NBHL,10,1935-36,20,7
6,Sudbury Frood Miners,5,0,16,NBHL,14,1936-37,21,11
2,Falconbridge Falcons,8,0,21,NBHL,13,1937-38,22,13
2,Kirkland Lake Blue Devils,12,0,29,NBHL,7,1938-39,23,17
34,Hershey Bears,14,0,22,AHL,25,1946-47,31,8
10,St. Louis Flyers,47,0,81,AHL,65,1947-48,32,34
17,St. Louis Flyers,45,0,55,AHL,63,1948-49,33,10
0,Sault Ste. Marie Greyhounds,1,0,1,NOHA,4,1950-51,35,0
