pim,team,assists,plus_minus,points,league,games_played,year,age,goals
118,Moose Jaw Canucks,31,0,43,SJHL,53,1979-80,18,12
175,Moose Jaw Canucks,64,0,87,SJHL,54,1980-81,19,23
50,University of Wisconsin,43,0,49,WCHA,43,1981-82,20,6
10,United States,2,0,3,WJC-A,7,1981-82,20,1
50,University of Wisconsin,17,0,26,WCHA,26,1982-83,21,9
58,United States,35,0,49,Nat-Tm,60,1983-84,22,14
8,United States,4,0,4,Olympics,6,1983-84,22,0
2,United States,2,0,2,Can-Cup,6,1984-85,23,0
0,NHL All-Stars,0,0,0,RV-87,2,1986-87,25,0
2,United States,2,0,2,Can-Cup,5,1987-88,26,0
4,United States,3,0,4,Can-Cup,8,1991-92,30,1
4,EHC Biel-Bienne,3,0,3,Swiss,3,1994-95,33,0
10,United States,4,0,4,W-Cup,7,1996-97,35,0
2,United States,0,0,2,Olympics,4,1997-98,36,2
4,United States,0,6,1,Olympics,6,2001-02,40,1
6,United States,1,0,1,W-Cup,5,2004-05,43,0
25,Motor City Mechanics,19,13,24,UHL,23,2004-05,43,5
2,United States,1,-1,1,Olympics,6,2005-06,44,0
2,Grand Rapids Griffins,1,0,1,AHL,2,2008-09,47,0
24,Chicago Wolves,17,34,22,AHL,46,2009-10,48,5
