year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,15,0,2,1,0,QAAA,9,Ste-Foy Gouverneurs,1
1985-86,16,0,4,7,0,QAAA,7,Ste-Foy Gouverneurs,7
1986-87,17,3,14,11,0,QMJHL,20,Longueuil Chevaliers,14
1986-87,17,0,0,0,0,M-Cup,5,Longueuil Chevaliers,0
1987-88,18,0,13,0,0,QMJHL,5,Victoriaville Tigres,0
1987-88,18,4,2,2,0,AHL,9,Adirondack Red Wings,6
1988-89,19,3,41,30,0,QMJHL,16,Victoriaville Tigres,33
1988-89,19,1,0,1,0,AHL,2,Adirondack Red Wings,2
1998-99,29,1,6,0,0,Finland,3,Jokerit Helsinki,1
1998-99,29,1,6,1,0,EuroHL,2,Jokerit Helsinki,2
1999-00,30,0,43,1,0,Germany,5,Adler Mannheim,1
2000-01,31,0,40,7,0,Germany,11,Adler Mannheim,7
2001-02,32,2,10,2,0,Germany,12,Adler Mannheim,4
2002-03,33,1,16,5,0,Germany,8,Adler Mannheim,6
2003-04,34,1,39,1,0,Germany,8,ERC Ingolstadt,2
