year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,15,4,77,10,0,Minor-AB,32,St. Albert Crusaders,14
2004-05,15,0,2,0,0,AMHL,8,St. Albert Raiders,0
2005-06,16,3,64,15,0,AMHL,35,St. Albert Raiders,18
2005-06,16,0,2,0,0,WHL,2,Moose Jaw Warriors,0
2006-07,17,0,75,8,1,WHL,54,Moose Jaw Warriors,8
2007-08,18,4,68,16,11,WHL,58,Moose Jaw Warriors,20
2008-09,19,5,111,29,-40,WHL,69,Moose Jaw Warriors,34
2009-10,20,10,81,30,-4,WHL,59,Moose Jaw Warriors,40
2009-10,20,0,0,1,2,AHL,2,Rockford IceHogs,1
2010-11,21,3,76,14,9,AHL,73,Rockford IceHogs,17
2011-12,22,3,130,14,-4,AHL,76,Rockford IceHogs,17
2012-13,23,3,126,22,16,AHL,73,Rockford IceHogs,25
