year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1928-29,17,6,0,0,0,OHA-Jr.,9,Toronto Marlboros,6
1929-30,18,0,22,0,0,OHA-Jr.,8,Toronto Marlboros,0
1930-31,19,3,66,1,0,Can-Am,30,New Haven Eagles,4
1931-32,20,2,83,3,0,Can-Am,38,Bronx Tigers,5
1932-33,21,5,103,3,0,Can-Am,42,New Haven Eagles,8
1933-34,22,0,82,0,0,IHL,44,Windsor Bulldogs,0
1934-35,23,3,58,1,0,IHL,25,London Tecumsehs,4
1934-35,23,2,36,3,0,CHL,15,St. Paul Saints,5
1935-36,24,2,59,4,0,IHL,36,2 Teams,6
1935-36,24,1,29,1,0,IHL,20,London Tecumsehs,2
1935-36,24,1,30,3,0,IHL,16,Rochester Cardinals,4
1936-37,25,4,72,7,0,AHA,48,Tulsa Oilers,11
1937-38,26,2,56,5,0,PCHL,38,Vancouver Lions,7
1938-39,27,6,37,9,0,PCHL,43,Vancouver Lions,15
1939-40,28,0,6,2,0,TIHL,5,Toronto Red Indians,2
1940-41,29,0,6,2,0,TIHL,5,Toronto Red Indians,2
1942-43,31,1,8,1,0,TMHL,20,Toronto Dehavillands,2
