year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,13,14,21,0,BCHL,54,Salmon Arm Silverbacks,34
2004-05,17,29,21,39,0,BCHL,56,Salmon Arm Silverbacks,68
2005-06,18,10,0,5,0,WCHA,43,University of Minnesota,15
2006-07,19,10,16,7,0,WCHA,41,University of Wisconsin,17
2007-08,20,13,36,17,-3,WCHA,40,University of Wisconsin,30
2008-09,21,1,8,0,0,WCHA,4,University of Wisconsin,1
2009-10,22,14,30,16,8,WCHA,43,University of Wisconsin,30
2010-11,23,12,8,11,9,AHL,36,Wilkes-Barre Penguins,23
2010-11,23,24,10,27,21,ECHL,38,Wheeling Nailers,51
2011-12,24,27,24,30,14,AHL,71,Wilkes-Barre Penguins,57
2012-13,25,15,22,22,-8,AHL,69,Abbotsford Heat,37
2013-14,26,28,24,32,-10,AHL,58,Abbotsford Heat,60
2014-15,27,9,10,30,1,AHL,44,Lake Erie Monsters,39
2015-16,28,7,4,14,16,AHL,15,San Antonio Rampage,21
2016-17,29,25,16,30,4,AHL,62,Grand Rapids Griffins,55
