assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
47,6,29,31,24:52,8.9,6.4,21,2039,17,D,15.3,29,SJS,/players/b/burnsbr01.html,1,40,8,19,Brent Burns,9.1,2017,76,0,82,320
39,7,29,32,19:07,6.3,2.4,21,1549,15,C,8.7,24,SJS,/players/p/paveljo01.html,0,34,7,11,Joe Pavelski,12.4,2017,68,1,81,233
27,3,25,27,17:36,4.8,2.1,14,1285,4,C,6.9,22,SJS,/players/c/coutulo01.html,1,12,11,11,Logan Couture,14.4,2017,52,0,73,174
43,0,7,37,18:04,2.2,2.1,6,1427,18,C,4.3,25,SJS,/players/t/thornjo01.html,0,51,1,7,Joe Thornton,8.6,2017,50,0,79,81
19,6,27,37,17:09,4.0,1.9,20,1407,9,LW,6.0,10,SJS,/players/m/marlepa01.html,0,28,7,4,Patrick Marleau,14.2,2017,46,0,82,190
19,2,10,36,15:57,0.8,1.5,7,1244,2,RW,2.2,17,SJS,/players/w/wardjo02.html,0,30,1,-2,Joel Ward,9.5,2017,29,2,78,105
22,2,6,29,21:14,1.7,4.1,5,1593,6,D,5.8,15,SJS,/players/v/vlasima01.html,1,35,1,4,Marc-Edouard Vlasic,4.2,2017,28,0,75,144
16,2,10,27,14:21,0.7,1.5,9,1162,1,LW,2.1,15,SJS,/players/b/boedkmi01.html,0,10,0,0,Mikkel Boedker,8.2,2017,26,1,81,122
22,1,4,35,19:14,1.3,4.5,4,1557,0,D,5.8,22,SJS,/players/m/martipa01.html,0,20,0,10,Paul Martin,7.0,2017,26,0,81,57
12,2,11,22,14:36,0.4,1.5,9,1168,0,C,1.9,11,SJS,/players/t/tiernch01.html,1,6,1,0,Chris Tierney,12.2,2017,23,1,80,90
11,1,11,26,12:48,1.2,1.4,9,858,0,C,2.6,11,SJS,/players/k/karlsme01.html,0,22,0,7,Melker Karlsson,15.1,2017,22,2,67,73
12,4,10,23,17:13,1.1,0.7,9,844,1,C,1.9,11,SJS,/players/h/hertlto01.html,0,14,1,-8,Tomas Hertl,10.0,2017,22,0,49,100
12,2,8,21,13:41,1.0,1.3,8,752,2,RW,2.3,10,SJS,/players/l/labanke01.html,0,22,0,9,Kevin Labanc,11.4,2017,20,0,55,70
16,1,2,29,16:45,0.9,2.8,1,1038,2,D,3.7,14,SJS,/players/s/schleda01.html,0,14,1,4,David Schlemko,1.7,2017,18,0,62,118
11,0,6,24,13:49,0.1,0.8,5,842,3,RW,1.0,8,SJS,/players/d/donskjo01.html,0,10,1,-5,Joonas Donskoi,6.3,2017,17,0,61,95
9,0,4,29,20:05,-0.2,3.9,4,1626,0,D,3.7,7,SJS,/players/b/braunju01.html,2,28,0,1,Justin Braun,4.2,2017,13,0,81,95
10,1,2,30,9:11,0.0,0.9,2,532,0,C,1.0,10,SJS,/players/h/haleymi01.html,0,128,0,6,Micheal Haley,5.4,2017,12,0,58,37
8,0,2,26,16:28,-0.4,3.0,2,1334,0,D,2.6,8,SJS,/players/d/dillobr01.html,0,60,0,-2,Brenden Dillon,2.3,2017,10,0,81,86
3,2,5,28,10:03,0.4,0.4,5,372,0,C,0.8,3,SJS,/players/w/wingeto01.html,0,15,0,-2,Tommy Wingels,11.9,2017,8,0,37,42
7,0,1,23,15:54,0.5,1.1,1,397,0,D,1.6,7,SJS,/players/d/demeldy01.html,0,14,0,2,Dylan DeMelo,3.1,2017,8,0,25,32
5,0,2,30,15:30,0.3,0.3,2,233,0,RW,0.6,5,SJS,/players/h/hanseja01.html,0,7,0,0,Jannik Hansen,11.8,2017,7,0,15,17
3,1,3,20,12:28,-0.2,0.6,3,424,0,RW,0.4,3,SJS,/players/m/meierti01.html,0,10,0,1,Timo Meier,3.5,2017,6,0,34,85
2,0,2,26,10:23,0.3,0.4,2,114,0,C,0.7,2,SJS,/players/c/carpery01.html,0,4,0,5,Ryan Carpenter,10.0,2017,4,0,11,20
3,1,1,24,10:49,0.0,0.2,1,205,0,RW,0.2,3,SJS,/players/s/sorenma01.html,0,4,0,-1,Marcus Sorensen,3.7,2017,4,0,19,27
1,0,1,21,9:36,0.3,0.3,1,38,0,D,0.5,1,SJS,/players/m/muellmi01.html,0,0,0,2,Mirco Mueller,33.3,2017,2,0,4,3
2,0,0,24,12:13,-0.3,0.1,0,195,0,LW,-0.2,2,SJS,/players/n/nietoma01.html,0,4,0,-3,Matthew Nieto,0.0,2017,2,0,16,24
0,0,1,23,11:33,0.1,0.0,0,35,0,C,0.1,0,SJS,/players/o/oregada01.html,0,0,1,-2,Daniel O'Regan,20.0,2017,1,0,3,5
1,0,0,23,11:18,0.0,0.0,0,34,0,RW,0.1,1,SJS,/players/g/goodrba01.html,0,0,0,0,Barclay Goodrow,0.0,2017,1,0,3,3
0,0,0,27,55:32,0.0,0.0,0,1111,0,G,4.2,0,SJS,/players/d/dellaa01.html,0,0,0,0,Aaron Dell,,2017,0,0,20,0
0,0,0,21,9:50,-0.1,0.0,0,20,0,LW,-0.1,0,SJS,/players/g/goldoni01.html,0,0,0,-1,Nikolay Goldobin,0.0,2017,0,0,2,4
0,0,0,26,16:29,0.0,0.0,0,16,0,D,0.0,0,SJS,/players/h/heedti01.html,0,0,0,0,Tim Heed,0.0,2017,0,0,1,1
0,0,0,27,58:28,0.0,0.0,0,3800,0,G,9.9,0,SJS,/players/j/jonesma02.html,0,0,0,0,Martin Jones,,2017,0,0,65,0
