shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
18.9,1982-83,26,4,,0,37,3,7,4,7,NYI,7,24,0,NHL,0,,30,14,[],0
6.5,1983-84,27,5,,0,31,0,2,-2,5,NYI,2,25,0,NHL,0,,40,7,[],0
22.7,1984-85,50,0,,0,22,0,5,-7,0,NYI,5,26,1,NHL,0,,38,5,[],0
10.3,1985-86,86,2,,0,29,0,3,-3,2,MNS,3,27,1,NHL,0,,38,5,[],0
0.0,1986-87,4,0,,0,5,0,0,-3,0,MNS,0,28,0,NHL,0,,6,0,[],0
