assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Akers IF,5,1974-75,11,6,6,16,0,Sweden-3
17,Akers IF,11,1975-76,20,28,0,17,0,Sweden-3
5,Sodertalje SK,2,1976-77,15,7,23,18,0,Sweden
3,Sodertalje SK,6,1977-78,32,9,58,19,0,Sweden
3,Sweden,5,1977-78,7,8,17,19,0,WJC-A
7,Sodertalje SK,4,1978-79,14,11,18,20,0,Sweden
19,Sodertalje SK,22,1979-80,31,41,84,21,0,Sweden-2
11,Sodertalje SK,9,1980-81,33,20,86,22,0,Sweden
32,Indianapolis Checkers,25,1981-82,63,57,113,23,0,CHL
27,Indianapolis Checkers,26,1982-83,42,53,86,24,0,CHL
1,Springfield Indians,1,1985-86,2,2,0,27,0,AHL
3,HC Lugano,6,1986-87,10,9,0,28,0,Swiss
13,Sodertalje SK,10,1987-88,30,23,50,29,0,Sweden
6,Sodertalje SK,10,1988-89,34,16,68,30,0,Sweden
8,Malmo IF,10,1989-90,24,18,40,31,0,Sweden-2
14,Malmo IF,13,1990-91,38,27,48,32,0,Sweden
9,Malmo IF,4,1991-92,34,13,68,33,0,Sweden
