pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Krylja Sovetov Moscow 2,6,0,10,Russia-3,45,1996-97,15,4
36,Krylja Sovetov Moscow 2,4,0,15,Russia-3,61,1997-98,16,11
14,Erie Otters,18,0,35,OHL,61,1998-99,17,17
42,Erie Otters,29,0,53,OHL,64,1999-00,18,24
45,Erie Otters,41,37,72,OHL,64,2000-01,19,31
16,Springfield Falcons,9,-8,14,AHL,35,2001-02,20,5
8,Springfield Falcons,5,-10,12,AHL,36,2002-03,21,7
8,Hershey Bears,1,-1,1,AHL,14,2003-04,22,0
16,Springfield Falcons,9,-9,22,AHL,72,2004-05,23,13
14,Avangard Omsk,3,0,9,Russia,40,2005-06,24,6
26,Ak Bars Kazan,2,0,5,Russia,37,2007-08,26,3
16,Ak Bars Kazan,7,0,15,KHL,54,2008-09,27,8
