bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QMJHL,1,Shawinigan Cataractes,49,16,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1999-00,0,2.45,0,0
0,QAAA,23,2 Teams,1306,16,5,0,0,72,0,0,2,1,14,0,0,0,0,0,1999-00,0,3.31,0,0
0,QAAA,7,College Antoine-Girouard,420,16,1,0,0,15,0,0,0,1,6,0,0,0,0,0,1999-00,0,2.14,0,0
0,QAAA,16,C.C. Lemoyne Riverains,886,16,4,0,0,57,0,0,2,0,8,0,0,0,0,0,1999-00,0,3.86,0,0
0,QMJHL,21,Shawinigan Cataractes,1096,17,4,0,0,54,0,0,4,1,12,0,0,0,0,0,2000-01,0,2.96,0,0
0,QMJHL,46,Shawinigan Cataractes,2650,18,11,0,0,108,0,0,3,3,29,0,0,0,0,.887,2001-02,957,2.45,0,849
0,WJC-A,2,Canada,120,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2001-02,0,2.50,0,0
0,QMJHL,58,2 Teams,3272,19,18,0,2,172,0,0,5,4,31,2,0,0,0,.894,2002-03,1628,3.15,4,1456
0,QMJHL,27,Shawinigan Cataractes,1497,19,13,0,0,82,0,0,3,1,8,0,0,0,0,.889,2002-03,736,3.29,0,654
0,QMJHL,31,Baie-Comeau Drakkar,1775,19,5,0,2,90,0,0,2,3,23,2,0,0,0,.899,2002-03,892,3.04,4,802
0,ECHL,22,Columbus Cottonmouths,1234,20,10,0,0,62,0,0,2,1,8,0,0,0,0,.896,2003-04,595,3.01,0,533
0,AHL,16,Hamilton Bulldogs,900,20,7,0,0,38,0,0,3,2,4,0,0,0,0,.905,2003-04,399,2.53,0,361
0,ECHL,41,Long Beach Ice Dogs,2315,21,14,0,1,98,0,0,6,1,18,1,0,0,0,.918,2004-05,1201,2.54,0,1103
0,AHL,14,Hamilton Bulldogs,748,22,5,0,0,41,0,0,1,0,6,0,0,0,0,.893,2005-06,383,3.29,2,342
0,ECHL,16,Long Beach Ice Dogs,811,22,7,0,0,46,0,0,1,0,6,0,0,0,0,.888,2005-06,409,3.40,0,363
0,QNAHL,34,St. Jean Chiefs,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-07,0,0,0,0
0,QNAHL,39,St. Jean Chiefs,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08,0,0,0,0
