year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1950-51,18,6,11,8,0,QJHL-B,10,Quebec Citadelle Bees,14
1950-51,18,0,0,1,0,QJHL,2,Quebec Citadelles,1
1951-52,19,34,31,43,0,QJHL,50,Quebec Citadelles,77
1952-53,20,35,60,43,0,QJHL,47,Quebec Citadelles,78
1953-54,21,20,32,24,0,QHL,67,Quebec Aces,44
1954-55,22,19,11,38,0,QHL,55,Quebec Aces,57
1955-56,23,18,35,21,0,QHL,61,Quebec Aces,39
1956-57,24,18,22,34,0,QHL,65,Quebec Aces,52
1957-58,25,22,10,30,0,QHL,64,Quebec Aces,52
1958-59,26,4,2,3,0,QHL,10,Quebec Aces,7
1958-59,26,23,16,35,0,AHL,59,Cleveland Barons,58
1959-60,27,24,20,22,0,AHL,72,Cleveland Barons,46
1960-61,28,21,10,37,0,AHL,66,Quebec Aces,58
1961-62,29,17,8,22,0,AHL,56,Quebec Aces,39
1962-63,30,15,20,24,0,AHL,72,Quebec Aces,39
1963-64,31,31,12,34,0,AHL,70,Springfield Indians,65
1964-65,32,19,19,21,0,AHL,55,Springfield Indians,40
1965-66,33,8,14,21,0,WHL,72,Victoria Maple Leafs,29
1966-67,34,10,9,15,0,WHL,48,Victoria Maple Leafs,25
1967-68,35,23,16,30,0,AHL,70,Buffalo Bisons,53
1968-69,36,0,0,1,0,AHL,6,Buffalo Bisons,1
