year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,17,1,0,0,-3,WHL,4,Spokane Chiefs,1
2006-07,20,4,8,1,-1,UHL,13,Kalamazoo Wings,5
2006-07,20,3,2,2,-3,WHL,6,Spokane Chiefs,5
2008-09,22,1,2,6,7,CIS,5,Univ. of Alberta,7
2009-10,23,0,0,2,-1,CIS,5,Univ. of Alberta,2
2010-11,24,4,0,5,7,CIS,4,Univ. of Alberta,9
2011-12,25,1,6,3,2,EBEL,6,Sz\xc3\xa9kesfeh\xc3\xa9rv\xc3\xa1r,4
2011-12,25,3,2,7,11,Hungary,5,Sz\xc3\xa9kesfeh\xc3\xa9rv\xc3\xa1r,10
2012-13,26,3,6,8,-3,EBEL,7,Villacher SV,11
2013-14,27,2,6,14,6,EBEL,9,Villacher SV,16
2014-15,28,0,2,1,-1,SHL,6,\xc3\x96rebro HK,1
