assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Calgary Buffaloes,0,1953-54,5,0,0,16,0,WCJHL
1,Yorkton Terriers,2,1955-56,5,3,2,18,0,SJHL
1,Calgary Stampeders,0,1957-58,14,1,6,20,0,WHL
2,Calgary Stampeders,1,1958-59,8,3,5,21,0,WHL
2,Buffalo Bisons,2,1960-61,4,4,6,23,0,AHL
3,Buffalo Bisons,3,1961-62,11,6,8,24,0,AHL
2,Quebec Aces,4,1963-64,9,6,12,26,0,AHL
0,Quebec Aces,1,1964-65,5,1,2,27,0,AHL
0,Quebec Aces,0,1965-66,6,0,0,28,0,AHL
2,Quebec Aces,1,1966-67,5,3,2,29,0,AHL
0,Baltimore Clippers,0,1969-70,3,0,0,32,0,AHL
8,Phoenix Roadrunners,1,1970-71,10,9,2,33,0,WHL
3,Phoenix Roadrunners,3,1971-72,6,6,2,34,0,WHL
12,Phoenix Roadrunners,4,1972-73,10,16,4,35,0,WHL
5,Phoenix Roadrunners,4,1973-74,9,9,4,36,0,WHL
