giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
3,NHL,4,0,21,0,9,2,0,4,0,56,DAL,0,0,[],0.0,0,0,-3,0,0,0,2015-16,9,14:03,0,0,0,0
47,NHL,73,2,22,1,223,99,18,93,2,1597,DAL,34,0.0,[],6.1,6,12,8,6,0,0,2016-17,119,21:52,0,22,0,10
