assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Seattle Thunderbirds,0,2003-04,2,0,0,15,0,WHL
11,Seattle Thunderbirds,4,2004-05,67,15,27,16,5,WHL
13,Seattle Thunderbirds,21,2005-06,72,34,18,17,8,WHL
38,Seattle Thunderbirds,27,2006-07,71,65,50,18,20,WHL
40,Seattle Thunderbirds,43,2007-08,70,83,55,19,36,WHL
8,Ontario Reign,14,2008-09,23,22,8,20,-2,ECHL
5,Manchester Monarchs,7,2008-09,38,12,6,20,-5,AHL
28,Manchester Monarchs,19,2009-10,75,47,26,21,1,AHL
33,Manchester Monarchs,28,2010-11,78,61,58,22,8,AHL
28,Skelleftea AIK,21,2011-12,55,49,32,23,11,SEL
51,Skelleftea AIK,20,2012-13,55,71,36,24,25,SEL
23,Skelleftea AIK,10,2013-14,53,33,26,25,22,SweHL
24,Bern,13,2014-15,42,37,24,26,7,Swiss-A
