pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Moose Jaw Canucks,1,0,1,SJHL,4,1945-46,18,0
15,Moose Jaw Canucks,2,0,4,M-Cup,8,1945-46,18,2
18,Moose Jaw Canucks,1,0,1,SJHL,6,1946-47,19,0
50,Moose Jaw Canucks,1,0,1,M-Cup,6,1946-47,19,0
19,Moose Jaw Canucks,0,0,0,SJHL,5,1947-48,20,0
10,Moose Jaw Canucks,1,0,2,M-Cup,4,1947-48,20,1
0,Kansas City Pla-Mors,2,0,3,USHL,1,1948-49,21,1
4,Kansas City Pla-Mors,0,0,0,USHL,3,1949-50,22,0
14,New Westminster Royals,1,0,2,PCHL,7,1951-52,24,1
19,New Westminster Royals,2,0,2,WHL,7,1953-54,26,0
20,Penticton Vees,1,0,2,OSHL,7,1955-56,28,1
4,Kelowna Packers,2,0,2,OSHL,7,1956-57,29,0
