pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,Moose Jaw Canucks,3,0,3,SJHL,10,1945-46,18,0
82,Moose Jaw Canucks,5,0,16,SJHL,26,1946-47,19,11
60,Moose Jaw Canucks,5,0,17,SJHL,25,1947-48,20,12
2,Kansas City Pla-Mors,6,0,11,USHL,63,1948-49,21,5
43,Kansas City Pla-Mors,15,0,18,USHL,56,1949-50,22,3
59,Milwaukee Seagulls,16,0,20,USHL,50,1950-51,23,4
104,New Westminster Royals,12,0,16,PCHL,66,1951-52,24,4
116,New Westminster Royals,15,0,19,WHL,70,1952-53,25,4
77,New Westminster Royals,12,0,13,WHL,58,1953-54,26,1
70,New Westminster Royals,7,0,8,WHL,60,1954-55,27,1
29,Seattle Americans,0,0,1,WHL,15,1955-56,28,1
96,Penticton Vees,13,0,15,OSHL,40,1955-56,28,2
23,Vancouver Canucks,1,0,2,WHL,16,1956-57,29,1
18,Kelowna Packers,6,0,7,OSHL,27,1956-57,29,1
4,New Westminster Royals,2,0,2,WHL,12,1957-58,30,0
