pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Detroit Victory Honda,25,0,40,MWEHL,60,2004-05,15,15
14,U.S. National Team Development Program,1,0,3,U-17,18,2005-06,16,2
75,U.S. National Team Development Program,8,0,10,NAHL,40,2005-06,16,2
36,U.S. National Team Development Program,11,0,17,U-18,42,2006-07,17,6
28,U.S. National Team Development Program,7,0,9,NAHL,16,2006-07,17,2
6,United States,1,4,5,WJ18-A,7,2006-07,17,4
40,University of Notre Dame,12,0,20,CCHA,43,2007-08,18,8
6,United States,0,0,0,WJC-A,6,2007-08,18,0
58,University of Notre Dame,20,0,26,CCHA,38,2008-09,19,6
4,United States,2,0,4,WJC-A,6,2008-09,19,2
55,University of Notre Dame,16,0,19,CCHA,30,2009-10,20,3
4,Peoria Rivermen,4,2,5,AHL,9,2009-10,20,1
63,Peoria Rivermen,10,2,15,AHL,44,2010-11,21,5
26,Peoria Rivermen,3,-8,4,AHL,22,2011-12,22,1
43,Peoria Rivermen,11,-9,14,AHL,34,2012-13,23,3
