year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1922-23,22,7,6,6,0,WCHL,21,Saskatoon Sheiks,13
1923-24,23,20,8,5,0,WCHL,30,Saskatoon Crescents,25
1924-25,24,12,41,6,0,WCHL,26,Saskatoon Crescents,18
1925-26,25,11,32,4,0,WHL,29,Saskatoon Crescents,15
1927-28,27,3,8,3,0,Can-Am,17,Springfield Indians,6
1928-29,28,9,42,1,0,Can-Am,40,Springfield Indians,10
1929-30,29,19,46,13,0,AHA,48,Duluth Hornets,32
1930-31,30,29,51,11,0,AHA,48,Duluth Hornets,40
1931-32,31,12,47,9,0,AHA,48,Duluth Hornets,21
1932-33,32,10,23,9,0,CHL,38,Eveleth Rangers,19
1933-34,33,9,7,10,0,AHA,37,Oklahoma City Warriors,19
1934-35,34,17,8,22,0,AHA,41,St. Louis Flyers,39
