pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Dynamo Moscow,0,0,0,CIS,10,1992-93,18,0
0,Portland Pirates,0,0,0,AHL,2,1993-94,19,0
6,Metallurg Magnitogorsk,1,0,2,Russia,4,2004-05,30,1
