pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Mechel Chelyabinsk,0,0,0,USSR-2,2,1990-91,16,0
4,Traktor Chelyabinsk,0,0,0,USSR-Q,11,1990-91,16,0
6,Traktor Chelyabinsk,0,0,1,CIS,31,1991-92,17,1
8,Russia,4,0,5,EJC-A,6,1991-92,17,1
70,Dynamo Moscow,3,0,4,CIS,31,1992-93,18,1
10,Russia,2,0,2,WJC-A,7,1992-93,18,0
36,Dynamo Moscow,5,0,9,CIS,44,1993-94,19,4
67,Portland Pirates,32,0,42,AHL,61,1994-95,20,10
2,Russia,2,0,4,W-Cup,4,1996-97,22,2
4,Lada Togliatti,2,0,5,Russia,7,1997-98,23,3
0,Russia,2,0,2,Olympics,6,1997-98,23,0
2,Russia,0,0,1,WC-A,6,1999-00,25,1
2,Russia,0,0,0,Olympics,6,2001-02,27,0
6,Russia,2,0,3,W-Cup,4,2004-05,30,1
54,Metallurg Magnitogorsk,17,0,19,Russia,40,2004-05,30,2
8,Russia,2,-2,2,Olympics,8,2005-06,31,0
4,Russia,4,0,5,WC-A,9,2006-07,32,1
2,Russia,0,1,1,Olympics,4,2009-10,35,1
0,Russia,4,2,4,WC-A,5,2009-10,35,0
40,Metallurg Magnitogorsk,26,0,29,KHL,37,2012-13,38,3
