year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,17,0,53,3,0,WHL,15,Victoria Cougars,3
1980-81,17,0,2,0,0,M-Cup,4,Victoria Cougars,0
1981-82,18,1,0,1,0,WHL,4,Victoria Cougars,2
1982-83,19,0,8,0,0,WHL,12,Victoria Cougars,0
1984-85,21,0,12,0,0,AHL,7,Binghamton Whalers,0
1985-86,22,0,6,0,0,AHL,6,Binghamton Whalers,0
1986-87,23,0,42,2,0,AHL,9,Binghamton Whalers,2
1988-89,25,0,49,5,0,AHL,17,Adirondack Red Wings,5
1989-90,26,1,13,3,0,AHL,6,Adirondack Red Wings,4
1990-91,27,0,4,1,0,AHL,2,Maine Mariners,1
1991-92,28,0,14,1,0,AHL,9,Binghamton Rangers,1
