pim,team,assists,plus_minus,points,league,games_played,year,age,goals
89,Sioux City Musketeers,22,8,28,USHL,59,2002-03,19,6
57,Ohio State University,12,0,15,CCHA,41,2003-04,20,3
40,Ohio State University,17,6,26,CCHA,40,2004-05,21,9
63,Ohio State University,11,13,18,CCHA,39,2005-06,22,7
50,Ohio State University,19,0,28,CCHA,37,2006-07,23,9
2,Hershey Bears,0,0,0,AHL,3,2006-07,23,0
11,Hershey Bears,0,-3,0,AHL,12,2007-08,24,0
16,South Carolina Stingrays,13,7,14,ECHL,31,2007-08,24,1
38,Hershey Bears,7,5,8,AHL,39,2008-09,25,1
55,Hershey Bears,17,26,18,AHL,63,2009-10,26,1
78,Hershey Bears,16,29,20,AHL,73,2010-11,27,4
45,Hershey Bears,8,1,10,AHL,65,2011-12,28,2
46,Connecticut Whale,13,-3,13,AHL,76,2012-13,29,0
