average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,22,0,23,0,0,0,0,0,0,1931-32,CBH,0,1,[],0,,13
,5,0,0,NHL,23,0,53,0,0,0,0,0,0,1932-33,CBH,3,2,[],0,,46
,7,0,0,NHL,24,0,39,0,0,0,0,0,0,1933-34,CBH,5,2,[],0,,46
,12,0,0,NHL,25,0,68,0,0,0,0,0,0,1934-35,CBH,4,8,"[{'link': '/awards/nhl_all_star.html#1935', 'name': None}, {'link': '/awards/voting-1935.html#hart', 'name': 'Hart-3'}]",0,,48
,8,0,0,NHL,26,0,44,0,0,0,0,0,0,1935-36,TOT,1,7,[],0,,48
,2,0,0,NHL,26,0,18,0,0,0,0,0,0,1935-36,CBH,0,2,[],0,,25
,6,0,0,NHL,26,0,26,0,0,0,0,0,0,1935-36,NYR,1,5,[],0,,23
,6,0,0,NHL,27,0,27,0,0,0,0,0,0,1936-37,NYR,1,5,[],0,,47
,15,0,0,NHL,28,0,0,0,0,0,0,0,0,1937-38,NYR,5,10,"[{'link': '/awards/nhl_all_star.html#1938', 'name': None}]",0,,43
,12,0,0,NHL,29,0,58,0,0,0,0,0,0,1938-39,NYR,4,8,"[{'link': '/awards/nhl_all_star.html#1939', 'name': None}]",0,,44
,10,0,0,NHL,30,0,68,0,0,0,0,0,0,1939-40,NYR,1,9,"[{'link': '/awards/nhl_all_star.html#1940', 'name': None}]",0,,48
,19,0,0,NHL,31,0,42,0,0,0,0,0,0,1940-41,NYR,5,14,[],0,,35
,17,0,0,NHL,32,0,31,0,0,0,0,0,0,1941-42,NYR,1,16,[],0,,47
