pim,team,assists,plus_minus,points,league,games_played,year,age,goals
58,Lethbridge Native Sons,21,0,31,WCJHL,23,1947-48,19,10
0,Lethbridge Maple Leafs,0,0,0,WCSHL,1,1947-48,19,0
124,Lethbridge Maple Leafs,10,0,17,WCSHL,48,1948-49,20,7
150,New Haven Ramblers,12,0,15,AHL,69,1949-50,21,3
56,Cincinnati Mohawks,3,0,6,AHL,16,1950-51,22,3
179,Saskatoon Quakers,22,0,31,WHL,68,1952-53,24,9
49,Saskatoon Quakers,3,0,5,WHL,27,1953-54,25,2
16,Saskatoon Quakers,4,0,6,WHL,22,1954-55,26,2
87,Buffalo Bisons,17,0,17,AHL,72,1963-64,35,0
91,Los Angeles Blades,13,0,15,WHL,69,1964-65,36,2
103,Vancouver Canucks,31,0,33,WHL,72,1965-66,37,2
52,California Golden Seals,18,0,21,WHL,71,1966-67,38,3
36,San Diego Gulls,15,0,16,WHL,65,1967-68,39,1
50,San Diego Gulls,11,0,12,WHL,73,1968-69,40,1
46,San Diego Gulls,8,0,8,WHL,67,1969-70,41,0
82,San Diego Gulls,10,0,11,WHL,69,1970-71,42,1
87,San Diego Gulls,20,0,20,WHL,72,1971-72,43,0
