year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,18,0,2,0,0,Swiss,4,HC Fribourg-Gotteron,0
1996-97,19,0,0,0,0,Swiss,6,HC Davos,0
1997-98,20,1,20,5,0,Swiss,18,HC Davos,6
1998-99,21,3,8,3,0,Swiss,6,HC Davos,6
1999-00,22,0,0,0,0,ECHL,0,Tallahassee Tiger Sharks,0
1999-00,22,0,0,0,0,IHL,0,Utah Grizzlies,0
1999-00,22,0,2,0,0,AHL,5,Springfield Falcons,0
1999-00,22,0,2,0,0,AHL,5,Springfield Falcons,0
2000-01,23,2,37,5,0,Swiss-A,16,Zurich,7
2000-01,23,2,37,5,0,Swiss,16,ZSC Lions Zurich,7
2001-02,24,0,14,6,0,Swiss,16,ZSC Lions Zurich,6
2002-03,25,1,2,7,0,Swiss,12,ZSC Lions Zurich,8
2003-04,26,5,14,2,0,Swiss-A,13,Zurich,7
2003-04,26,5,14,2,0,Swiss,13,ZSC Lions Zurich,7
2004-05,27,4,20,11,0,Swiss-A,15,Zurich,15
2004-05,27,4,20,11,0,Swiss,15,ZSC Lions Zurich,15
