pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Calgary Jimmies,1,0,4,CCJHL,7,1931-32,17,3
6,Calgary Jimmies,6,0,10,CCJHL,5,1932-33,18,4
5,Nelson Red Wings,4,0,6,WKHL,7,1933-34,19,2
7,Kimberley Dynamiters,5,0,8,WKHL,7,1934-35,20,3
9,Kimberley Dynamiters,5,0,9,WKHL,7,1935-36,21,4
0,Canada,0,0,8,WEC-A,8,1936-37,22,8
45,Sherbrooke Red Raiders,54,0,83,QPHL,41,1939-40,25,29
16,Cornwall Flyers,17,0,31,QSHL,36,1940-41,26,14
10,Providence Reds,27,0,46,AHL,52,1941-42,27,19
2,Providence Reds,20,0,38,AHL,33,1942-43,28,18
0,Red Deer Wranglers,9,0,17,WCSHL,16,1943-44,29,8
0,Tulsa Oilers,3,0,4,USHL,11,1945-46,31,1
4,Regina Capitals,8,0,14,WCSHL,16,1945-46,31,6
8,Kimberley Dynamiters,24,0,42,WIHL,36,1946-47,32,18
0,Saskatoon Quakers,1,0,3,WCSHL,7,1947-48,33,2
0,Kimberley Dynamiters,2,0,4,WIHL,6,1948-49,34,2
4,Kamloops Elks,21,0,41,OSHL,33,1949-50,35,20
