pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Huddinge IK,0,0,0,Sweden-2,2,1989-90,16,0
0,Djurgardens IF Stockholm,4,0,10,Sweden,28,1990-91,17,6
8,Nacka HK,4,0,5,Sweden-2,7,1990-91,17,1
0,Sweden,0,0,2,EJC-A,3,1990-91,17,2
14,Djurgardens IF Stockholm,6,0,15,Sweden,39,1991-92,18,9
8,Djurgardens IF Stockholm,11,0,20,Sweden,39,1992-93,19,9
2,Sweden,3,0,8,WJC-A,7,1992-93,19,5
0,Djurgardens IF Stockholm Jr.,1,0,1,Swe-Jr.,1,1993-94,20,0
8,Djurgardens IF Stockholm,8,0,13,Sweden,25,1993-94,20,5
14,Djurgardens IF Stockholm,16,0,27,Sweden,40,1994-95,21,11
16,Djurgardens IF Stockholm,19,0,31,Sweden,33,1995-96,22,12
20,Djurgardens IF Stockholm,28,0,47,Sweden,44,1996-97,23,19
30,Djurgardens IF Stockholm,32,0,42,Sweden,42,1997-98,24,10
20,Hamilton Bulldogs,36,23,54,AHL,57,1998-99,25,18
20,HC Davos,27,0,41,Swiss,44,1999-00,26,14
10,MIF Redhawks Malmo,12,0,22,Sweden,42,2000-01,27,10
2,MIF Redhawks Malmo,17,0,22,Sweden,48,2001-02,28,5
24,Djurgardens IF Stockholm,20,0,38,Sweden,45,2002-03,29,18
24,Djurgardens IF Stockholm,20,0,38,Sweden,45,2003-04,30,18
10,Djurgardens IF Stockholm,19,0,29,Sweden,32,2004-05,31,10
6,Djurgardens IF Stockholm,35,0,49,Sweden,49,2005-06,32,14
20,Djurgardens IF Stockholm,41,0,64,Sweden,53,2006-07,33,23
22,Djurgardens IF Stockholm,34,0,45,Sweden,52,2007-08,34,11
26,Djurgardens IF Stockholm,40,0,57,Sweden,53,2008-09,35,17
6,Jokerit Helsinki,26,0,39,Finland,45,2009-10,36,13
14,HV 71 Jonkoping,16,0,25,Sweden,45,2010-11,37,9
0,Timra IK,8,0,8,Sweden-Q,9,2011-12,38,0
2,2 Teams,8,0,11,Sweden,27,2011-12,38,3
0,HV 71 Jonkoping,1,0,1,Sweden,4,2011-12,38,0
2,Timra IK,7,0,10,Sweden,23,2011-12,38,3
