shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
0.0,0,1998-99,42,4,640,0,0,0,49,0,0,5,4,TOT,0,0,0,26,0,NHL,0,0,16:00,0,40,0,4,[],0
0.0,0,1998-99,23,0,85,0,0,0,11,0,0,2,0,PHX,0,0,0,26,0,NHL,0,0,7:43,0,11,0,0,[],0
0.0,0,1998-99,19,4,555,0,0,0,38,0,0,3,4,STL,0,0,0,26,0,NHL,0,0,19:08,0,29,0,4,[],0
5.3,0,1999-00,10,1,244,0,0,0,19,0,0,-3,1,STL,1,0,0,27,1,NHL,0,0,16:15,0,15,0,2,[],1
7.1,0,2000-01,18,1,337,0,0,0,28,3,2,0,4,VAN,2,0,0,28,0,NHL,0,0,16:51,0,20,0,6,[],0
11.6,0,2001-02,53,3,483,0,0,0,43,2,3,10,5,VAN,5,0,0,29,1,NHL,0,0,12:04,0,40,0,10,[],2
0.0,0,2002-03,0,0,27,0,0,0,2,0,0,1,0,VAN,0,0,0,30,0,NHL,0,0,13:24,0,2,0,0,[],0
0.0,0,2003-04,10,1,217,0,0,0,10,0,0,-5,1,PHX,0,0,0,31,0,NHL,0,0,12:46,0,17,0,1,[],0
0.0,0,2008-09,2,2,199,0,6,24,8,1,0,-1,3,WSH,0,6,0,36,0,NHL,0,22,16:36,13,12,0,3,[],0
