assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Wellington Dukes,2,1991-92,3,3,0,19,0,ON-Jr.A
8,Wellington Dukes,4,1992-93,9,12,22,20,0,ON-Jr.A
0,Albany River Rats,0,1993-94,5,0,9,21,0,AHL
0,Albany River Rats,1,1994-95,7,1,0,22,0,AHL
0,Albany River Rats,2,1995-96,4,2,6,23,0,AHL
7,Albany River Rats,1,1996-97,16,8,10,24,0,AHL
9,Albany River Rats,4,1997-98,13,13,18,25,0,AHL
0,Worcester IceCats,0,1998-99,4,0,12,26,0,AHL
4,Worcester IceCats,1,1999-00,9,5,10,27,0,AHL
4,Manitoba Moose,0,2002-03,14,4,20,30,2,AHL
8,Grand Rapids Griffins,1,2005-06,16,9,24,33,2,AHL
0,San Antonio Rampage,0,2007-08,7,0,6,35,2,AHL
5,Hershey Bears,3,2008-09,22,8,24,36,-2,AHL
5,Hershey Bears,0,2009-10,21,5,33,37,12,AHL
1,Oklahoma City Barons,1,2010-11,6,2,8,38,3,AHL
3,Oklahoma City Barons,0,2011-12,14,3,6,39,4,AHL
0,Springfield Falcons,0,2012-13,1,0,0,40,-3,AHL
